date,year,month,airline,published_airline,iata_code,geo_summary,geo_region,price_category,terminal,boarding_area,passenger_count
2006-01-01,2006,1,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,17786
2006-01-01,2006,1,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,3666
2006-01-01,2006,1,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,89509
2006-01-01,2006,1,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,3291
2006-01-01,2006,1,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 1,B,2429
2006-01-01,2006,1,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,G,5321
2006-01-01,2006,1,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,29907
2006-01-01,2006,1,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,B,23799
2006-01-01,2006,1,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,40247
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Low Fare,Terminal 3,E,55884
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,E,21087
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,312749
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,61107
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,9951
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,9116
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,20316
2006-01-01,2006,1,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,11388
2006-01-01,2006,1,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,8358
2006-01-01,2006,1,WestJet,WestJet,WS,International,Canada,Other,International,A,507
2006-02-01,2006,2,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,10323
2006-02-01,2006,2,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,17649
2006-02-01,2006,2,Air China,Air China,CA,International,Asia,Other,International,G,2767
2006-02-01,2006,2,Air France,Air France,AF,International,Europe,Other,International,A,6503
2006-02-01,2006,2,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,6889
2006-02-01,2006,2,AirTran Airways,AirTran Airways,FL,Domestic,US,Low Fare,International,A,2951
2006-02-01,2006,2,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,International,A,30568
2006-02-01,2006,2,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,International,A,4872
2006-02-01,2006,2,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,International,A,10743
2006-02-01,2006,2,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,4784
2006-02-01,2006,2,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,101163
2006-02-01,2006,2,American Eagle Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,3751
2006-02-01,2006,2,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,3873
2006-02-01,2006,2,British Airways,British Airways,BA,International,Europe,Other,International,A,12660
2006-02-01,2006,2,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,9127
2006-02-01,2006,2,China Airlines,China Airlines,CI,International,Asia,Other,International,A,9642
2006-02-01,2006,2,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Low Fare,Terminal 1,C,15004
2006-02-01,2006,2,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,40568
2006-02-01,2006,2,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,11006
2006-02-01,2006,2,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,11575
2006-02-01,2006,2,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,6754
2006-02-01,2006,2,Horizon Air,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,3860
2006-02-01,2006,2,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,6936
2006-02-01,2006,2,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,5441
2006-02-01,2006,2,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,4075
2006-02-01,2006,2,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,12368
2006-02-01,2006,2,Mesa Airlines,US Airways,US,Domestic,US,Other,Terminal 1,B,1179
2006-02-01,2006,2,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,International,G,6843
2006-02-01,2006,2,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,2498
2006-02-01,2006,2,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,35062
2006-02-01,2006,2,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,International,A,5510
2006-02-01,2006,2,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,6652
2006-02-01,2006,2,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,14968
2006-02-01,2006,2,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,2365
2006-02-01,2006,2,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,89304
2006-02-01,2006,2,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,4348
2006-02-01,2006,2,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 1,B,2119
2006-02-01,2006,2,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,G,3938
2006-02-01,2006,2,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,28427
2006-02-01,2006,2,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,B,23581
2006-02-01,2006,2,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,36577
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Low Fare,Terminal 3,E,52756
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,314628
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,55485
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,7537
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,10038
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,16915
2006-02-01,2006,2,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,10969
2006-02-01,2006,2,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,6919
2006-03-01,2006,3,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,11921
2006-03-01,2006,3,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,21968
2006-03-01,2006,3,Air China,Air China,CA,International,Asia,Other,International,G,4514
2006-03-01,2006,3,Air France,Air France,AF,International,Europe,Other,International,A,9119
2006-03-01,2006,3,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,5579
2006-03-01,2006,3,AirTran Airways,AirTran Airways,FL,Domestic,US,Low Fare,International,A,4563
2006-03-01,2006,3,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,International,A,36356
2006-03-01,2006,3,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,International,A,5836
2006-03-01,2006,3,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,International,A,11362
2006-03-01,2006,3,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,5823
2006-03-01,2006,3,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,124880
2006-03-01,2006,3,American Eagle Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,4554
2006-03-01,2006,3,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,4426
2006-03-01,2006,3,British Airways,British Airways,BA,International,Europe,Other,International,A,17492
2006-03-01,2006,3,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,10903
2006-03-01,2006,3,China Airlines,China Airlines,CI,International,Asia,Other,International,A,10196
2006-03-01,2006,3,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Low Fare,Terminal 1,C,17143
2006-03-01,2006,3,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,60784
2006-03-01,2006,3,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,11634
2006-03-01,2006,3,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,14927
2006-03-01,2006,3,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,7134
2006-03-01,2006,3,Horizon Air,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,4633
2006-03-01,2006,3,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,8382
2006-03-01,2006,3,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,8355
2006-03-01,2006,3,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,4201
2006-03-01,2006,3,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,16659
2006-03-01,2006,3,Mesa Airlines,US Airways,US,Domestic,US,Other,Terminal 1,B,1698
2006-03-01,2006,3,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,International,G,7229
2006-03-01,2006,3,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,3412
2006-03-01,2006,3,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,42359
2006-03-01,2006,3,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,International,A,7139
2006-03-01,2006,3,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,8894
2006-03-01,2006,3,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,567
2006-03-01,2006,3,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,14264
2006-03-01,2006,3,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,3084
2006-03-01,2006,3,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,105159
2006-03-01,2006,3,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,5091
2006-03-01,2006,3,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 1,B,3176
2006-03-01,2006,3,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,G,4395
2006-03-01,2006,3,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,31327
2006-03-01,2006,3,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,B,30118
2006-03-01,2006,3,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,47281
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Low Fare,Terminal 3,E,64506
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,381002
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,67949
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,7643
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,12197
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,23678
2006-03-01,2006,3,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,13227
2006-03-01,2006,3,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,9031
2006-04-01,2006,4,ATA Airlines,ATA Airlines,TZ,Domestic,US,Low Fare,Terminal 1,B,11890
2006-04-01,2006,4,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,23956
2006-04-01,2006,4,Air China,Air China,CA,International,Asia,Other,International,G,4461
2006-04-01,2006,4,Air France,Air France,AF,International,Europe,Other,International,A,11256
2006-04-01,2006,4,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,4327
2006-04-01,2006,4,AirTran Airways,AirTran Airways,FL,Domestic,US,Low Fare,International,A,7453
2006-04-01,2006,4,Alaska Airlines,Alaska Airlines,AS,Domestic,US,Other,International,A,34915
2006-04-01,2006,4,Alaska Airlines,Alaska Airlines,AS,International,Canada,Other,International,A,5042
2006-04-01,2006,4,Alaska Airlines,Alaska Airlines,AS,International,Mexico,Other,International,A,11787
2006-04-01,2006,4,ANA,"All Nippon Company Airways, Ltd.",NH,International,Asia,Other,International,G,5062
2006-04-01,2006,4,American Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,141717
2006-04-01,2006,4,American Eagle Airlines,American Airlines,AA,Domestic,US,Other,Terminal 3,E,4155
2006-04-01,2006,4,Asiana Airlines,Asiana Airlines,OZ,International,Asia,Other,International,A,4201
2006-04-01,2006,4,British Airways,British Airways,BA,International,Europe,Other,International,A,19807
2006-04-01,2006,4,Cathay Pacific,Cathay Pacific,CX,International,Asia,Other,International,A,9566
2006-04-01,2006,4,China Airlines,China Airlines,CI,International,Asia,Other,International,A,10312
2006-04-01,2006,4,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Low Fare,Terminal 1,C,20718
2006-04-01,2006,4,Delta Air Lines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,58968
2006-04-01,2006,4,EVA Airways,EVA Airways,BR,International,Asia,Other,International,G,11127
2006-04-01,2006,4,Frontier Airlines,Frontier Airlines,F9,Domestic,US,Low Fare,Terminal 1,B,16319
2006-04-01,2006,4,Hawaiian Airlines,Hawaiian Airlines,HA,Domestic,US,Other,Terminal 1,C,7197
2006-04-01,2006,4,Horizon Air,Alaska Airlines,AS,Domestic,US,Other,Terminal 1,B,4427
2006-04-01,2006,4,Japan Airlines,Japan Airlines,JL,International,Asia,Other,International,A,6736
2006-04-01,2006,4,KLM Royal Dutch Airlines,KLM Royal Dutch Airlines,KL,International,Europe,Other,International,A,8146
2006-04-01,2006,4,Korean Air Lines,Korean Air Lines,KE,International,Asia,Other,International,A,4583
2006-04-01,2006,4,Lufthansa German Airlines,Lufthansa German Airlines,LH,International,Europe,Other,International,G,19673
2006-04-01,2006,4,Mesa Airlines,US Airways,US,Domestic,US,Other,Terminal 1,B,1253
2006-04-01,2006,4,Mexicana Airlines,Mexicana Airlines,MX,International,Mexico,Other,International,G,8639
2006-04-01,2006,4,Midwest Airlines,Midwest Airlines,YX,Domestic,US,Other,Terminal 1,B,6124
2006-04-01,2006,4,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,Domestic,US,Other,Terminal 1,C,46523
2006-04-01,2006,4,Northwest Airlines (became Delta),Northwest Airlines (became Delta),NW,International,Asia,Other,International,A,5585
2006-04-01,2006,4,Philippine Airlines,Philippine Airlines,PR,International,Asia,Other,International,A,10758
2006-04-01,2006,4,Qantas Airways,Qantas Airways,QF,International,Australia / Oceania,Other,International,A,3117
2006-04-01,2006,4,Singapore Airlines,Singapore Airlines,SQ,International,Asia,Other,International,G,13980
2006-04-01,2006,4,SkyWest Airlines,Delta Air Lines,DL,Domestic,US,Other,Terminal 1,C,3012
2006-04-01,2006,4,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,100285
2006-04-01,2006,4,SkyWest Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,5320
2006-04-01,2006,4,Sun Country Airlines,Sun Country Airlines,SY,Domestic,US,Low Fare,Terminal 1,B,3738
2006-04-01,2006,4,"TACA International Airlines, S.A.","TACA International Airlines, S.A.",TA,International,Central America,Other,International,G,4418
2006-04-01,2006,4,US Airways,US Airways,US,Domestic,US,Low Fare,Terminal 1,B,36562
2006-04-01,2006,4,US Airways,US Airways,US,Domestic,US,Other,Terminal 1,B,29633
2006-04-01,2006,4,United Airlines,United Airlines,UA,Domestic,US,Other,Terminal 1,B,49134
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Low Fare,Terminal 3,E,63669
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,Domestic,US,Other,Terminal 3,F,381632
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Asia,Other,International,G,64031
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Other,International,G,6895
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Canada,Other,Terminal 3,F,11777
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Europe,Other,International,G,23378
2006-04-01,2006,4,United Airlines,United Airlines - Pre 07/01/2013,UA,International,Mexico,Other,International,G,13455
2006-04-01,2006,4,Virgin Atlantic,Virgin Atlantic,VS,International,Europe,Other,International,A,10857
2006-05-01,2006,5,Air Canada,Air Canada,AC,International,Canada,Other,Terminal 1,B,24428
2006-05-01,2006,5,Air China,Air China,CA,International,Asia,Other,International,G,5680
2006-05-01,2006,5,Air France,Air France,AF,International,Europe,Other,International,A,12825
2006-05-01,2006,5,Air New Zealand,Air New Zealand,NZ,International,Australia / Oceania,Other,International,G,3563
2006-05-01,2006,5,AirTran Airways,AirTran Airways,FL,Domestic,US,Low Fare,International,A,7579
